Date,R_F,R_MKT,R_ME,R_IA,R_ROE,R_EG
1994/1/13,0.0119,-0.1741,0.285,-0.0433,-0.1462,-0.2225
1994/1/14,0.0119,0.4704,-0.1697,-0.3509,0.0627,0.2791
1994/1/17,0.0119,-0.248,0.4124,0.1788,-0.0437,0.1856
1994/1/18,0.0119,0.1041,-0.0426,-0.0508,-0.0729,0.0543
1994/1/19,0.0119,-0.0821,0.2382,0.0253,0.0741,-0.714
1994/1/20,0.0119,0.2069,0.2564,-0.0477,0.2904,0.0851
1994/1/21,0.0119,-0.0527,0.1683,0.2241,-0.0083,0.1274
1994/1/24,0.0119,-0.4669,0.1988,0.3995,-0.2819,0.181
1994/1/25,0.0119,-0.2597,-0.1496,0.0044,0.1797,0.1585
1994/1/26,0.0119,0.4113,0.0529,-0.2545,0.1491,-0.126
1994/1/27,0.0119,0.7772,-0.4717,0.1086,-0.0716,-0.1364
1994/1/28,0.0119,0.4194,0.08,-0.1506,-0.185,-0.1109
1994/1/31,0.0119,0.5639,-0.0234,0.59,0.0726,0.3001
1994/2/1,0.0111,-0.2798,0.197,-0.0181,0.1197,-0.2318
1994/2/2,0.0111,0.4342,-0.1338,0.0331,-0.2668,-0.464
1994/2/3,0.0111,-0.2136,0.2189,-0.0329,0.0829,0.0355
1994/2/4,0.0111,-2.3151,0.0908,0.2406,0.2655,0.3284
1994/2/7,0.0111,0.3313,-0.4562,0.0488,-0.0051,0.5493
1994/2/8,0.0111,0.053,0.6892,-0.0216,-0.1821,0.1923
1994/2/9,0.0111,0.4416,0.525,0.17,0.6134,0.2046
1994/2/10,0.0111,-0.6656,0.4186,0.038,0.0424,-0.1537
1994/2/11,0.0111,0.0214,-0.4724,0.2444,0.2314,0.1763
1994/2/14,0.0111,0.1143,-0.0254,-0.3161,0.1384,-0.0192
1994/2/15,0.0111,0.4725,0.072,-0.0545,0.6864,0.4177
1994/2/16,0.0111,0.0578,0.5711,-0.1813,0.1002,0.155
1994/2/17,0.0111,-0.4604,0.1377,-0.0923,0.0433,-0.0787
1994/2/18,0.0111,-0.4755,0.2597,0.1054,0.1047,0.3265
1994/2/22,0.0111,0.6359,-0.368,-0.2114,0.3998,0.1377
1994/2/23,0.0111,-0.1418,0.1204,-0.0077,0.2217,-0.1926
1994/2/24,0.0111,-1.2546,0.1162,0.0365,0.202,0.3114
1994/2/25,0.0111,0.3611,-0.0428,-0.3137,-0.2525,-0.0373
1994/2/28,0.0111,0.3803,0.7705,-0.195,0.1003,-0.0742
1994/3/1,0.0107,-0.5199,-0.0098,0.0457,0.2894,0.1606
1994/3/2,0.0107,-0.1299,-0.6801,0.5107,0.0951,0.4007
1994/3/3,0.0107,-0.2356,0.2981,-0.1067,0.2899,-0.1353
1994/3/4,0.0107,0.4581,0.1211,-0.4017,0.1314,-0.3237
1994/3/7,0.0107,0.5622,0.2403,-0.1281,0.0743,0.1795
1994/3/8,0.0107,-0.2305,0.2333,0.1435,0.226,-0.1015
1994/3/9,0.0107,0.1624,-0.1081,-0.0339,0.1539,0.2939
1994/3/10,0.0107,-0.6194,0.265,-0.0004,0.0352,0.0782
1994/3/11,0.0107,0.4399,-0.2783,0.4558,-0.2448,0.019
1994/3/14,0.0107,0.2883,0.1365,-0.1499,0.0206,0.2294
1994/3/15,0.0107,0.0311,0.349,-0.1023,0.1244,-0.3224
1994/3/16,0.0107,0.5593,0.1763,0.0139,-0.275,0.1464
1994/3/17,0.0107,0.3031,-0.2575,0.07,-0.1537,0.1135
1994/3/18,0.0107,0.0546,0.5149,0.1529,-0.1905,0.1124
1994/3/21,0.0107,-0.5033,-0.1778,0.1457,0.0427,0.2619
1994/3/22,0.0107,0.0361,0.1082,0.2463,-0.0799,-0.8176
1994/3/23,0.0107,0.03,0.1573,-0.1418,-0.1011,0.0096
1994/3/24,0.0107,-0.9819,-0.2696,-0.1001,-0.0099,-0.4056
1994/3/25,0.0107,-0.6239,0.4116,-0.1093,-0.5636,-0.5891
1994/3/28,0.0107,-0.4674,-1.18,-0.1026,-0.0953,0.6474
1994/3/29,0.0107,-1.7991,-0.271,0.383,-0.1759,0.3362
1994/3/30,0.0107,-1.525,-0.2611,0.1941,0.2145,0.4228
1994/3/31,0.0107,-0.1272,-0.4933,0.0449,0.3931,0.5949
1994/4/4,0.0143,-1.5808,-0.1186,0.1587,0.4495,0.499
1994/4/5,0.0143,2.3675,0.7916,-0.4746,0.4016,-0.2307
1994/4/6,0.0143,0.0289,0.1837,-0.0338,0.1625,0.1207
1994/4/7,0.0143,0.6022,0.0986,-0.1146,0.2943,-0.2601
1994/4/8,0.0143,-0.8083,0.3142,-0.2102,-0.1871,0.2567
1994/4/11,0.0143,0.3305,-0.3298,0.2027,0.2045,0.0213
1994/4/12,0.0143,-0.5434,-0.4127,0.3658,-0.3233,-0.244
1994/4/13,0.0143,-0.6059,-0.9157,0.2733,-0.1132,-0.048
1994/4/14,0.0143,0.0361,-0.0263,0.4249,-0.2368,0.1991
1994/4/15,0.0143,0.0336,-0.0383,0.129,-0.2355,-0.0221
1994/4/18,0.0143,-0.8224,0.1333,0.2063,-0.1011,0.3903
1994/4/19,0.0143,-0.255,-0.8721,0.5715,-0.0138,0.5029
1994/4/20,0.0143,-0.4245,-1.1797,0.2955,-0.1959,0.252
1994/4/21,0.0143,1.4708,-0.3181,-0.4176,0.6851,0.1498
1994/4/22,0.0143,-0.0477,0.6102,0.1671,0.1488,-0.1765
1994/4/25,0.0143,1.0033,0.034,0.2249,0.2735,0.5311
1994/4/26,0.0143,0.0469,0.4849,-0.3159,-0.2261,-0.1908
1994/4/28,0.0143,-0.5543,0.8808,-0.3801,0.2823,-0.2243
1994/4/29,0.0143,0.4655,-0.1025,0.1677,0.3033,0.0078
1994/5/2,0.015,0.5041,0.2254,-0.2976,0.6061,0.4821
1994/5/3,0.015,-0.0072,0.0414,-0.0122,-0.3586,-0.212
1994/5/4,0.015,-0.1452,0.1524,-0.2785,-0.0876,-0.1914
1994/5/5,0.015,-0.1035,0.0898,0.1673,-0.2694,-0.0425
1994/5/6,0.015,-0.915,-0.0068,0.5126,-0.3681,-0.0066
1994/5/9,0.015,-1.2431,-0.0617,0.1982,0.0213,0.5299
1994/5/10,0.015,0.5904,-0.3353,0.0813,0.1715,0.3745
1994/5/11,0.015,-1.0593,-0.1235,0.3755,0.0751,0.0812
1994/5/12,0.015,0.3745,-0.208,0.0305,-0.0412,0.1948
1994/5/13,0.015,0.037,-0.3185,-0.1247,-0.218,0.0132
1994/5/16,0.015,-0.1609,-0.5104,0.0897,-0.0631,0.3396
1994/5/17,0.015,0.8144,-0.9512,0.1191,0.1699,-0.169
1994/5/18,0.015,1.1363,-0.0647,-0.2486,-0.0085,-0.3279
1994/5/19,0.015,0.6093,0.0219,-0.0169,-0.1008,-0.209
1994/5/20,0.015,-0.2434,0.0903,0.3794,-0.329,0.0623
1994/5/23,0.015,-0.3292,0.0996,-0.0635,0.1468,0.2012
1994/5/24,0.015,0.4026,-0.1351,-0.1144,-0.0597,0.1288
1994/5/25,0.015,0.2692,-0.3749,0.0483,-0.1688,0.0867
1994/5/26,0.015,0.2313,0.1396,-0.0652,0.1352,0.0897
1994/5/27,0.015,0.0812,0.1012,-0.114,-0.2182,-0.1228
1994/5/31,0.015,-0.1612,0.0729,-0.1362,0.2756,0.0355
1994/6/1,0.0142,0.2673,0.119,0.0196,0.3246,0.4385
1994/6/2,0.0142,0.1492,0.7049,-0.2983,0.2102,-0.3223
1994/6/3,0.0142,0.4682,-0.3869,-0.1431,-0.0663,-0.2475
1994/6/6,0.0142,-0.0029,0.3153,0.1035,0.0244,-0.0958
1994/6/7,0.0142,-0.2486,-0.236,-0.044,-0.0947,0.0213
1994/6/8,0.0142,-0.4452,-0.3806,0.5549,-0.6188,0.0556
1994/6/9,0.0142,0.0225,-0.2515,0.2728,-0.1365,-0.0185
1994/6/10,0.0142,0.2512,0.1877,0.0811,0.0111,0.2841
1994/6/13,0.0142,0.0577,-0.1356,0.0583,-0.1758,0.2302
1994/6/14,0.0142,0.572,-0.4099,-0.1103,0.1225,0.1189
1994/6/15,0.0142,-0.3087,0.3492,-0.111,0.0027,-0.0351
1994/6/16,0.0142,0.2168,-0.127,0.0247,-0.1015,0.0656
1994/6/17,0.0142,-0.7089,0.2671,0.0622,-0.0315,-0.0146
1994/6/20,0.0142,-0.9279,-0.5973,0.1118,-0.1336,-0.2163
1994/6/21,0.0142,-0.9543,-0.3877,0.4017,-0.0691,0.2818
1994/6/22,0.0142,0.3452,0.2151,0.0602,0.2016,0.0848
1994/6/23,0.0142,-0.8859,-0.2238,0.379,-0.0146,0.0253
1994/6/24,0.0142,-1.4089,0.1665,-0.1015,0.2317,0.5631
1994/6/27,0.0142,0.8885,-0.537,-0.2138,0.3938,0.0197
1994/6/28,0.0142,-0.2434,-0.1271,-0.2357,0.412,0.4173
1994/6/29,0.0142,0.3632,0.0138,-0.213,0.0175,-0.0909
1994/6/30,0.0142,-0.5121,0.5925,0.2433,-0.315,-0.1853
1994/7/1,0.0137,0.4243,-0.3026,-0.3359,0.1057,-0.502
1994/7/5,0.0137,-0.0381,-0.1208,0.251,0.058,0.2485
1994/7/6,0.0137,-0.0344,-0.184,0.1429,-0.1366,-0.0768
1994/7/7,0.0137,0.4934,-0.1102,-0.2391,0.4732,-0.0894
1994/7/8,0.0137,0.1782,-0.3506,-0.2682,0.016,0.1153
1994/7/11,0.0137,-0.2999,0.125,0.2105,-0.1214,-0.1209
1994/7/12,0.0137,0.0751,0.1964,-0.0494,0.2201,-0.1445
1994/7/13,0.0137,0.3743,0.2637,-0.2907,0.3103,0.0618
1994/7/14,0.0137,0.9764,-0.0337,0.1355,-0.0134,0.2239
1994/7/15,0.0137,0.0827,-0.0966,0.2734,-0.614,-0.5408
1994/7/18,0.0137,0.1862,-0.2772,-0.0079,0.0967,-0.2271
1994/7/19,0.0137,-0.2725,0.1128,0.2944,-0.107,0.0919
1994/7/20,0.0137,-0.5378,0.0549,0.275,0.0932,0.3244
1994/7/21,0.0137,0.1869,-0.134,0.1226,-0.0787,0.2166
1994/7/22,0.0137,0.0465,-0.1651,-0.0196,0.0363,0.2897
1994/7/25,0.0137,0.1766,-0.1308,-0.1539,0.2366,0.2355
1994/7/26,0.0137,-0.1661,0.1356,0.2297,-0.0017,-0.0716
1994/7/27,0.0137,-0.2499,-0.1669,0.3158,-0.0159,-0.1471
1994/7/28,0.0137,0.2433,-0.2543,0.2064,0.0444,0.061
1994/7/29,0.0137,0.9534,0.0084,-0.72,0.1105,-0.1341
1994/8/1,0.016,0.5345,-0.296,0.0429,0.0368,0.1217
1994/8/2,0.016,0.1041,0.0907,-0.0181,0.1796,0.3739
1994/8/3,0.016,0.0107,0.1036,-0.1057,-0.0912,0.2484
1994/8/4,0.016,-0.5224,0.3187,0.2574,-0.1706,0.1632
1994/8/5,0.016,-0.3187,0.0622,0.1077,0.0993,0.2565
1994/8/8,0.016,0.202,0.0074,0.1846,0.2651,0.3086
1994/8/9,0.016,0.0935,0.0624,-0.2124,0.0384,0.2958
1994/8/10,0.016,0.5477,0.1509,-0.1751,0.3652,0.4412
1994/8/11,0.016,-0.256,0.2647,-0.129,0.1813,0.1306
1994/8/12,0.016,0.5514,-0.1479,0.0203,0.1043,0.0528
1994/8/15,0.016,-0.0248,0.3063,-0.0877,0.1636,0.1492
1994/8/16,0.016,0.605,-0.4154,-0.4062,0.4836,0.0758
1994/8/17,0.016,0.1681,0.3935,-0.4586,0.2915,-0.0018
1994/8/18,0.016,-0.3472,0.4382,0.1884,0.0391,-0.3292
1994/8/19,0.016,0.1211,0.1488,-0.0074,-0.1795,0.1471
1994/8/22,0.016,-0.2028,0.3372,-0.1851,0.0043,0.1073
1994/8/23,0.016,0.5453,0.187,-0.1899,0.1619,0.0337
1994/8/24,0.016,0.7123,-0.4181,0.3453,-0.0554,-0.0851
1994/8/25,0.016,-0.0709,0.3448,-0.0764,0.0283,0.1213
1994/8/26,0.016,1.0749,-0.5154,-0.3181,0.2891,-0.1866
1994/8/29,0.016,0.1679,0.0088,0.184,-0.0176,0.0992
1994/8/30,0.016,0.353,0.0583,0.0925,-0.1123,0.088
1994/8/31,0.016,-0.095,0.5175,0.329,-0.1259,-0.097
1994/9/1,0.0174,-0.4856,0.1923,0.4134,0.281,-0.0805
1994/9/2,0.0174,-0.3182,0.506,-0.2346,0.1221,-0.2164
1994/9/6,0.0174,0.0254,-0.2426,0.2297,0.1303,0.0009
1994/9/7,0.0174,-0.016,0.3928,-0.0796,-0.0952,0.1296
1994/9/8,0.0174,0.4629,-0.0231,-0.1578,-0.1742,-0.2471
1994/9/9,0.0174,-0.925,0.5842,0.1434,-0.0134,0.1097
1994/9/12,0.0174,-0.441,0.1368,0.2128,0.1748,-0.0966
1994/9/13,0.0174,0.3039,0.2694,-0.2041,0.2889,0.0587
1994/9/14,0.0174,0.2592,0.1029,0.0838,0.1206,0.1038
1994/9/15,0.0174,1.1359,-0.336,-0.1304,0.32,0.1248
1994/9/16,0.0174,-0.5166,0.5791,-0.2403,0.1236,0.0792
1994/9/19,0.0174,-0.1288,-0.3591,-0.0767,-0.1552,-0.2255
1994/9/20,0.0174,-1.4362,0.4818,0.2743,-0.0227,-0.0626
1994/9/21,0.0174,-0.5501,-0.1038,0.1069,-0.1171,-0.0549
1994/9/22,0.0174,-0.1027,0.016,0.1385,-0.108,0.1699
1994/9/23,0.0174,-0.3298,-0.019,0.0275,-0.1578,0.2068
1994/9/26,0.0174,0.2003,-0.4781,0.1855,0.4623,0.0552
1994/9/27,0.0174,0.1545,-0.2194,0.1777,0.1371,0.4611
1994/9/28,0.0174,0.591,-0.1357,0.1037,-0.1391,0.2212
1994/9/29,0.0174,-0.3647,0.2782,-0.2339,0.0848,0.0954
1994/9/30,0.0174,0.2116,0.586,-0.1787,-0.1636,0.0664
1994/10/3,0.0183,-0.2663,-0.3388,0.0084,-0.1807,-0.0143
1994/10/4,0.0183,-1.4706,0.15,0.3863,-0.2016,0.0345
1994/10/5,0.0183,-0.3792,-0.4678,-0.2768,0.1708,0.0168
1994/10/6,0.0183,-0.2324,0.4846,0.298,-0.1359,0.0394
1994/10/7,0.0183,0.5998,-0.2613,0.1882,-0.4051,0.459
1994/10/10,0.0183,0.7543,-0.079,-0.2147,0.1711,-0.1748
1994/10/11,0.0183,1.2818,-0.5554,-0.4263,0.6586,0.2231
1994/10/12,0.0183,-0.0062,0.3271,-0.1217,0.1891,-0.0044
1994/10/13,0.0183,0.3472,-0.11,0.3133,0.1878,0.1855
1994/10/14,0.0183,0.1681,-0.4015,0.1967,-0.1976,0.2775
1994/10/17,0.0183,-0.0659,0.0117,-0.09,-0.0739,0.1742
1994/10/18,0.0183,-0.1971,-0.0874,0.2694,0.0885,0.3428
1994/10/19,0.0183,0.486,-0.0903,-0.2394,0.106,0.4056
1994/10/20,0.0183,-0.6695,0.2695,-0.2367,0.0698,0.08
1994/10/21,0.0183,-0.4111,0.2013,0.3056,0.2427,0.2287
1994/10/24,0.0183,-0.7705,0.3265,-0.122,0.2589,-0.2739
1994/10/25,0.0183,-0.0255,-0.5658,0.48,-0.0458,0.03
1994/10/26,0.0183,0.2712,-0.1895,-0.1426,-0.1332,0.2176
1994/10/27,0.0183,0.6279,-0.063,0.0958,-0.2124,0.0894
1994/10/28,0.0183,1.5176,-0.5596,-0.2316,0.0301,0.0084
1994/10/31,0.0183,-0.1837,0.2041,-0.3068,-0.2218,0.1111
1994/11/1,0.0175,-0.7735,0.3418,-0.5116,0.1591,0.1072
1994/11/2,0.0175,-0.236,0.6083,-0.0644,0.1154,-0.1088
1994/11/3,0.0175,0.2501,-0.1353,0.0253,-0.2052,-0.0049
1994/11/4,0.0175,-0.9275,0.5617,-0.0157,0.0759,-0.3964
1994/11/7,0.0175,-0.0409,-0.3905,-0.159,0.1992,0.0759
1994/11/8,0.0175,0.4986,-0.3479,-0.1096,0.4354,0.4405
1994/11/9,0.0175,-0.092,0.0045,-0.0591,0.3235,0.0853
1994/11/10,0.0175,-0.2628,-0.028,-0.2367,0.2462,0.1242
1994/11/11,0.0175,-0.4173,-0.0182,0.053,-0.1626,0.2351
1994/11/14,0.0175,0.6668,-0.3187,-0.1791,0.5856,0.3361
1994/11/15,0.0175,-0.1131,0.27,0.2199,-0.0675,0.0884
1994/11/16,0.0175,0.0236,-0.094,0.0547,0.1543,0.03
1994/11/17,0.0175,-0.4578,-0.0684,-0.0151,-0.0508,0.4126
1994/11/18,0.0175,-0.4456,0.3012,-0.2372,0.1006,0.1043
1994/11/21,0.0175,-0.7462,-0.0433,0.1769,-0.1727,-0.1841
1994/11/22,0.0175,-1.8431,0.133,0.1085,-0.1183,-0.1644
1994/11/23,0.0175,-0.1492,-0.506,-0.1901,-0.0917,-0.1055
1994/11/25,0.0175,0.6168,-0.0662,-0.2356,-0.091,-0.1811
1994/11/28,0.0175,0.3516,-0.2085,-0.1181,0.2773,0.1444
1994/11/29,0.0175,0.2469,0.1391,-0.0116,-0.1781,0.2794
1994/11/30,0.0175,-0.2075,0.3851,0.444,-0.1051,0.179
1994/12/1,0.0211,-1.0372,0.2817,0.2625,0.4116,0.5312
1994/12/2,0.0211,0.7078,-0.3325,0.0499,0.2091,-0.0253
1994/12/5,0.0211,0.0794,0.1523,-0.1306,0.3342,0.3261
1994/12/6,0.0211,-0.1659,-0.2056,0.2178,0.435,0.525
1994/12/7,0.0211,-0.5357,-0.2558,0.1437,0.1127,0.1816
1994/12/8,0.0211,-1.4274,-0.5702,0.6305,-0.1717,0.3246
1994/12/9,0.0211,0.1585,-0.7074,0.1273,-0.0073,0.261
1994/12/12,0.0211,0.3888,-0.4451,0.1389,0.1252,0.0434
1994/12/13,0.0211,0.2226,-0.0773,-0.2217,0.2074,-0.1236
1994/12/14,0.0211,1.0195,-0.2368,-0.0185,0.2757,0.0382
1994/12/15,0.0211,0.3279,0.9644,0.1162,0.1575,-0.2542
1994/12/16,0.0211,0.4594,-0.5954,0.0451,0.1312,-0.0025
1994/12/19,0.0211,-0.2203,0.1252,0.0474,0.1423,0.5465
1994/12/20,0.0211,-0.0667,0.2994,-0.0698,0.4623,0.3757
1994/12/21,0.0211,0.6156,0.4664,-0.0408,0.1087,0.1101
1994/12/22,0.0211,-0.0385,0.1598,-0.1686,0.0273,0.2162
1994/12/23,0.0211,0.2245,0.3165,0.1386,0.1762,0.0723
1994/12/27,0.0211,0.4635,0.072,0.1263,0.8228,0.4809
1994/12/28,0.0211,-0.4099,0.2012,0.1937,0.3594,0.0837
1994/12/29,0.0211,0.2748,0.1366,-0.6415,-0.1135,-0.1844
1994/12/30,0.0211,-0.1448,1.5122,0.4614,-0.2973,0.0861
1995/1/3,0.0198,-0.2617,-0.9421,0.6238,-0.5888,0
1995/1/4,0.0198,0.3265,-0.0976,0.0356,-0.112,0.1844
1995/1/5,0.0198,-0.0482,0.1218,0.0022,-0.0495,-0.09
1995/1/6,0.0198,0.1806,0.0599,-0.0535,-0.125,-0.0893
1995/1/9,0.0198,0.0846,0.0727,-0.26,0.1732,0.2165
1995/1/10,0.0198,0.2008,0.2572,-0.1379,0.5073,0.468
1995/1/11,0.0198,-0.091,-0.1346,0.0297,0.3188,-0.3005
1995/1/12,0.0198,0.0096,-0.1185,-0.2603,-0.5761,-0.1845
1995/1/13,0.0198,0.8699,-0.1358,0.294,0.1604,-0.1584
1995/1/16,0.0198,0.796,-0.0721,-0.1684,0.4045,0.254
1995/1/17,0.0198,0.221,0.0834,-0.2233,-0.067,0.2184
1995/1/18,0.0198,-0.155,-0.2708,0.1251,-0.3663,0.2012
1995/1/19,0.0198,-0.5656,-0.0233,0.1303,0.0017,-0.0993
1995/1/20,0.0198,-0.5096,0.0817,0.1458,0.1123,-0.0964
1995/1/23,0.0198,0.0012,-0.6131,-0.0357,-0.1069,0.1826
1995/1/24,0.0198,0.1607,0.2551,-0.2287,0.0146,0.0215
1995/1/25,0.0198,0.1934,-0.3057,0.3329,-0.2313,-0.0381
1995/1/26,0.0198,0.0379,-0.1496,0.064,-0.0017,-0.1214
1995/1/27,0.0198,0.3941,-0.0412,-0.2653,0.2626,0.4112
1995/1/30,0.0198,-0.4474,-0.2178,-0.2298,0.1032,-0.1381
1995/1/31,0.0198,0.391,-0.2141,0.0845,0.1025,0.3564
1995/2/1,0.0209,0.1525,0.053,-0.3524,0.1353,-0.3235
1995/2/2,0.0209,0.4451,-0.0303,-0.2761,-0.1842,-0.1011
1995/2/3,0.0209,1.2242,-0.3601,-0.1623,-0.0618,-0.0361
1995/2/6,0.0209,0.6153,-0.0217,-0.1005,0.2888,0.394
1995/2/7,0.0209,-0.0693,0.0959,0.2088,-0.2635,-0.0382
1995/2/8,0.0209,0.1342,0.3086,-0.3966,0.1144,-0.0805
1995/2/9,0.0209,-0.0877,0.3587,-0.1938,0.1525,0.1723
1995/2/10,0.0209,0.2319,0.0422,-0.1222,-0.0246,-0.1357
1995/2/13,0.0209,0.0212,0.01,0.4201,0.2701,0.1936
1995/2/14,0.0209,0.0913,-0.2332,-0.1231,0.1617,0.2153
1995/2/15,0.0209,0.4837,0.1055,-0.1282,-0.1821,-0.0138
1995/2/16,0.0209,-0.0486,-0.4129,0.1276,0.479,0.1306
1995/2/17,0.0209,-0.5751,0.1015,0.3156,-0.4546,-0.2149
1995/2/21,0.0209,-0.0501,-0.5104,0.2032,-0.4105,0.0195
1995/2/22,0.0209,0.3996,-0.4252,-0.2422,-0.0625,0.0922
1995/2/23,0.0209,0.452,0.0418,0.0004,0.2601,0.3778
1995/2/24,0.0209,0.1663,-0.0254,0.0025,-0.0784,-0.0744
1995/2/27,0.0209,-0.8194,0.0098,0.1843,0.4094,0.373
1995/2/28,0.0209,0.8188,0.2095,-0.1999,-0.0516,0.2162
1995/3/1,0.0179,-0.3042,0.098,-0.2321,0.0764,-0.2009
1995/3/2,0.0179,-0.1335,0.191,-0.1414,0.3181,0.011
1995/3/3,0.0179,0.1402,0.0337,-0.0336,0.2863,0.1753
1995/3/6,0.0179,-0.1308,-0.3489,0.1093,0.3439,0.3674
1995/3/7,0.0179,-0.7481,-0.0143,0.1106,0.1662,-0.0051
1995/3/8,0.0179,0.2105,0.0421,0.0268,0.0285,0.0777
1995/3/9,0.0179,0.0478,-0.0849,0.1349,-0.0084,0.2368
1995/3/10,0.0179,1.1215,-0.5672,-0.1217,0.1635,-0.232
1995/3/13,0.0179,0.0893,-0.0138,0.0724,0.124,0.3325
1995/3/14,0.0179,0.5592,-0.0668,-0.5488,0.0829,0.3335
1995/3/15,0.0179,-0.1736,0.1259,-0.1758,0.0375,-0.1047
1995/3/16,0.0179,0.5673,-0.2092,0.1293,0.0974,-0.1309
1995/3/17,0.0179,-0.0702,-0.1861,0.096,0.0252,0.1939
1995/3/20,0.0179,0.1014,0.1298,-0.2205,0.5245,0.5828
1995/3/21,0.0179,-0.2349,-0.134,0.0448,0.1195,-0.0201
1995/3/22,0.0179,0.039,-0.2027,0.3307,0.0743,-0.1549
1995/3/23,0.0179,0.0841,0.0248,0.1674,-0.0065,0.4789
1995/3/24,0.0179,0.937,-0.5251,-0.0952,-0.1293,0.214
1995/3/27,0.0179,0.4877,-0.0014,0.039,0.1246,0.303
1995/3/28,0.0179,0.1486,-0.0074,-0.3583,0.0155,-0.0016
1995/3/29,0.0179,-0.1646,0.0761,0.3593,-0.1542,-0.7476
1995/3/30,0.0179,-0.0823,0.056,0.2893,-0.675,-0.878
1995/3/31,0.0179,-0.2662,0.4856,0.2901,-0.5063,-0.2398
1995/4/3,0.0234,0.1357,-0.0434,-0.3109,0.3304,0.0354
1995/4/4,0.0234,0.4692,-0.4819,0.5288,-0.3602,0.2539
1995/4/5,0.0234,0.0934,-0.0768,-0.1168,-0.1622,-0.2059
1995/4/6,0.0234,0.0539,0.2134,0.106,-0.3873,0.2435
1995/4/7,0.0234,-0.0442,-0.3592,-0.1375,-0.042,0.0084
1995/4/10,0.0234,0.2536,0.3315,-0.3714,0.4902,0.3069
1995/4/11,0.0234,-0.1723,0.3607,-0.1175,-0.1011,0.3085
1995/4/12,0.0234,0.329,-0.071,0.128,0.3494,0.2694
1995/4/13,0.0234,0.3376,0.1824,-0.1177,-0.2027,0.206
1995/4/17,0.0234,-0.5266,0.4807,0.2319,0.0355,0.0495
1995/4/18,0.0234,-0.3391,0.0092,0.2526,0.1932,-0.0746
1995/4/19,0.0234,-0.3015,-0.7616,0.5852,-0.4291,0.1741
1995/4/20,0.0234,0.1606,-0.0576,0.2353,-0.1892,0.161
1995/4/21,0.0234,0.5125,-0.1453,0.0112,-0.0286,0.1761
1995/4/24,0.0234,0.7255,-0.2478,-0.273,0.4174,0.9431
1995/4/25,0.0234,-0.0891,0.2199,0.1468,0.1994,0.2646
1995/4/26,0.0234,0.1414,0.3484,-0.3955,0.067,0.0634
1995/4/27,0.0234,0.2001,0.1421,-0.1257,-0.0451,0.2183
1995/4/28,0.0234,0.158,0.0401,-0.1355,0.1306,0.1055
1995/5/1,0.0243,-0.1285,-0.0224,0.6395,-0.2874,0.3128
1995/5/2,0.0243,0.077,-0.0106,0.0792,0.0412,0.1555
1995/5/3,0.0243,0.9423,-0.6443,-0.4312,0.3374,0.4418
1995/5/4,0.0243,-0.0962,-0.4917,0.1774,-0.1705,0.2058
1995/5/5,0.0243,-0.1016,-0.0345,0.1228,-0.3829,-0.1375
1995/5/8,0.0243,0.6364,-0.2125,0.0032,0.1326,-0.0137
1995/5/9,0.0243,0.0493,-0.2903,-0.063,-0.2004,-0.1406
1995/5/10,0.0243,0.1459,0.2345,0.2116,0.0582,-0.0134
1995/5/11,0.0243,0.2256,0.2149,-0.2239,0.03,-0.0968
1995/5/12,0.0243,0.2266,0.0612,-0.0513,0.0653,-0.6556
1995/5/15,0.0243,0.4218,-0.1641,-0.0285,0.0358,-0.1345
1995/5/16,0.0243,0.1169,0.2097,0.1143,0.0201,0.3249
1995/5/17,0.0243,-0.2067,0.455,0.0241,0.0922,0.212
1995/5/18,0.0243,-1.2973,0.7147,-0.0747,-0.2457,-0.117
1995/5/19,0.0243,-0.077,-0.02,-0.0129,0.4446,0.1554
1995/5/22,0.0243,0.7564,-0.2048,0.042,0.1676,0.3164
1995/5/23,0.0243,0.8453,-0.3636,-0.1166,0.1259,0.3311
1995/5/24,0.0243,-0.0448,-0.1293,0.2446,-0.3309,0.2597
1995/5/25,0.0243,-0.0371,-0.1425,-0.0927,0.0217,0.3249
1995/5/26,0.0243,-0.8164,0.1659,-0.124,-0.689,-0.2996
1995/5/30,0.0243,-0.2135,-0.5149,0.2617,-0.4199,-0.1852
1995/5/31,0.0243,1.4579,-1.026,0.1417,0.2147,0.1816
1995/6/1,0.0214,0.1456,0.332,0.0999,0.3514,0.3134
1995/6/2,0.0214,0.0034,0.598,-0.5354,0.038,0.1425
1995/6/5,0.0214,0.6141,-0.1267,-0.5433,-0.1704,0.0441
1995/6/6,0.0214,-0.0322,0.0784,0.2027,-0.0943,-0.1311
1995/6/7,0.0214,-0.3356,0.3312,-0.1024,0.0494,-0.2326
1995/6/8,0.0214,-0.086,0.4342,-0.3011,-0.0299,-0.0043
1995/6/9,0.0214,-0.7258,0.4948,-0.0215,-0.0403,-0.0528
1995/6/12,0.0214,0.4992,-0.0138,-0.0881,-0.1036,-0.1556
1995/6/13,0.0214,0.9241,-0.061,-0.3307,-0.0185,-0.0349
1995/6/14,0.0214,0.0749,0.1135,-0.2233,0.1137,0.0603
1995/6/15,0.0214,0.2226,0.3401,-0.0005,0.0544,0.2074
1995/6/16,0.0214,0.4255,-0.2954,0.1131,-0.0154,0.1863
1995/6/19,0.0214,0.9211,-0.2918,-0.3892,0.6537,0.253
1995/6/20,0.0214,0.045,0.2051,-0.0369,0.9063,0.6262
